"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2014,23,"Leimbach",1,"Verheiratetentarif",75.2,48.9,107.8
2014,23,"Leimbach",2,"Einelternfamilientarif",40.8,16.45,59.55
2014,24,"Enge",0,"Grundtarif",57.3,26.5,95.1
2014,24,"Enge",1,"Verheiratetentarif",125.7,72,214.8
2014,24,"Enge",2,"Einelternfamilientarif",56.2,29.3,111.2
2014,31,"Alt-Wiedikon",0,"Grundtarif",51.4,26.6,78
2014,31,"Alt-Wiedikon",1,"Verheiratetentarif",89.6,52.35,143.8
2014,31,"Alt-Wiedikon",2,"Einelternfamilientarif",53.9,28.8,89
2014,33,"Friesenberg",0,"Grundtarif",32.2,11.6,51.6
2014,33,"Friesenberg",1,"Verheiratetentarif",68.85,45.7,98.5
2014,33,"Friesenberg",2,"Einelternfamilientarif",38.25,22.4,57.7
2014,34,"Sihlfeld",0,"Grundtarif",42.6,21.2,65.3
2014,34,"Sihlfeld",1,"Verheiratetentarif",62.6,39.3,94.7
2014,34,"Sihlfeld",2,"Einelternfamilientarif",35.5,17.95,55.4
2014,41,"Werd",0,"Grundtarif",47.6,21.1,75.6
2014,41,"Werd",1,"Verheiratetentarif",70.95,34.55,125.85
2014,41,"Werd",2,"Einelternfamilientarif",44.3,20,73.2
2014,42,"Langstrasse",0,"Grundtarif",41.2,18.1,68
2014,42,"Langstrasse",1,"Verheiratetentarif",61,37.1,104.4
2014,42,"Langstrasse",2,"Einelternfamilientarif",43.55,18,74.2
2014,44,"Hard",0,"Grundtarif",34.5,16.95,55
2014,44,"Hard",1,"Verheiratetentarif",51.6,33.6,75.2
2014,44,"Hard",2,"Einelternfamilientarif",29.3,11.5,45.3
2014,51,"Gewerbeschule",0,"Grundtarif",42.45,19.9,67.8
2014,51,"Gewerbeschule",1,"Verheiratetentarif",65.1,42.4,100.4
2014,51,"Gewerbeschule",2,"Einelternfamilientarif",43,24.2,64.6
2014,52,"Escher Wyss",0,"Grundtarif",62.6,35.6,94.9
2014,52,"Escher Wyss",1,"Verheiratetentarif",118.7,76.5,173.85
2014,52,"Escher Wyss",2,"Einelternfamilientarif",55.95,31.95,103.45
2014,61,"Unterstrass",0,"Grundtarif",46.1,22.3,71.8
2014,61,"Unterstrass",1,"Verheiratetentarif",85.2,55.9,137.3
2014,61,"Unterstrass",2,"Einelternfamilientarif",49.65,30.5,73.4
2014,63,"Oberstrass",0,"Grundtarif",50,21.3,84.3
2014,63,"Oberstrass",1,"Verheiratetentarif",135.35,82.8,220.9
2014,63,"Oberstrass",2,"Einelternfamilientarif",68.8,39.3,113.4
2014,71,"Fluntern",0,"Grundtarif",55.05,17.8,98.5
2014,71,"Fluntern",1,"Verheiratetentarif",167.8,102.1,285.3
2014,71,"Fluntern",2,"Einelternfamilientarif",91.7,58,149.8
2014,72,"Hottingen",0,"Grundtarif",54.7,23,90
2014,72,"Hottingen",1,"Verheiratetentarif",136.2,84.7,237.25
2014,72,"Hottingen",2,"Einelternfamilientarif",76.7,47.8,128.7
2014,73,"Hirslanden",0,"Grundtarif",50.15,21.5,81.65
2014,73,"Hirslanden",1,"Verheiratetentarif",119.8,73.2,202.3
2014,73,"Hirslanden",2,"Einelternfamilientarif",56.6,36,99.2
2014,74,"Witikon",0,"Grundtarif",45.3,20.7,71
2014,74,"Witikon",1,"Verheiratetentarif",104.85,70,162.8
2014,74,"Witikon",2,"Einelternfamilientarif",51.85,28.6,83.5
2014,81,"Seefeld",0,"Grundtarif",61.75,31.4,102.5
2014,81,"Seefeld",1,"Verheiratetentarif",132.9,75,234.3
2014,81,"Seefeld",2,"Einelternfamilientarif",66.2,35,100
2014,82,"Mühlebach",0,"Grundtarif",55.1,24.1,92.4
2014,82,"Mühlebach",1,"Verheiratetentarif",124.9,74.9,204.3
2014,82,"Mühlebach",2,"Einelternfamilientarif",58.3,37,91.1
2014,83,"Weinegg",0,"Grundtarif",45.45,17.1,73.6
2014,83,"Weinegg",1,"Verheiratetentarif",107,67.7,181.9
2014,83,"Weinegg",2,"Einelternfamilientarif",53.8,32,106.7
2014,91,"Albisrieden",0,"Grundtarif",42.4,22.3,64
2014,91,"Albisrieden",1,"Verheiratetentarif",76.2,51,108.3
2014,91,"Albisrieden",2,"Einelternfamilientarif",42.05,25.45,67.3
2014,92,"Altstetten",0,"Grundtarif",41.1,20.1,60.5
2014,92,"Altstetten",1,"Verheiratetentarif",65.4,43,93.3
2014,92,"Altstetten",2,"Einelternfamilientarif",35,17,52.4
2014,101,"Höngg",0,"Grundtarif",48.45,23.7,72.45
2014,101,"Höngg",1,"Verheiratetentarif",95,63.5,142.9
2014,101,"Höngg",2,"Einelternfamilientarif",51.4,30.4,78.3
2014,102,"Wipkingen",0,"Grundtarif",45.4,22.4,68.1
2014,102,"Wipkingen",1,"Verheiratetentarif",76.6,48.6,121
2014,102,"Wipkingen",2,"Einelternfamilientarif",43.85,24.8,66.5
2014,111,"Affoltern",0,"Grundtarif",38.5,18.3,58.4
2014,111,"Affoltern",1,"Verheiratetentarif",70.8,47.3,99.8
2014,111,"Affoltern",2,"Einelternfamilientarif",37.6,17.5,55.6
2014,115,"Oerlikon",0,"Grundtarif",45.3,21.6,69.9
2014,115,"Oerlikon",1,"Verheiratetentarif",84.95,52.1,132.2
2014,115,"Oerlikon",2,"Einelternfamilientarif",43.4,21.3,68.9
2014,119,"Seebach",0,"Grundtarif",39.25,17.8,60
2014,119,"Seebach",1,"Verheiratetentarif",66.4,42.1,98.1
2014,119,"Seebach",2,"Einelternfamilientarif",34.2,13.75,55.3
2014,121,"Saatlen",0,"Grundtarif",32.5,14.8,50.3
2014,121,"Saatlen",1,"Verheiratetentarif",60.3,37.3,84.4
2014,121,"Saatlen",2,"Einelternfamilientarif",32.3,15,46
2014,122,"Schwamendingen-Mitte",0,"Grundtarif",34,17.5,52
2014,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.55,35.7,81.3
2014,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",28.6,8.7,44.6
2014,123,"Hirzenbach",0,"Grundtarif",29.95,11.6,48.6
2014,123,"Hirzenbach",1,"Verheiratetentarif",56.5,37.2,79.2
2014,123,"Hirzenbach",2,"Einelternfamilientarif",25.3,2.3,42
2015,11,"Rathaus",0,"Grundtarif",49.9,20.8,86.5
2015,11,"Rathaus",1,"Verheiratetentarif",122.45,76.8,192.3
2015,11,"Rathaus",2,"Einelternfamilientarif",52.45,33.8,93.6
2015,12,"Hochschulen",0,"Grundtarif",33,12.1,72.4
2015,12,"Hochschulen",1,"Verheiratetentarif",169.5,78.3,225.4
2015,12,"Hochschulen",2,"Einelternfamilientarif",,,
2015,13,"Lindenhof",0,"Grundtarif",54.7,22.5,99.7
2015,13,"Lindenhof",1,"Verheiratetentarif",114.9,64.1,206
2015,13,"Lindenhof",2,"Einelternfamilientarif",,,
2015,14,"City",0,"Grundtarif",26.6,3.2,72.1
2015,14,"City",1,"Verheiratetentarif",102.3,48.95,206.2
2015,14,"City",2,"Einelternfamilientarif",,,
2015,21,"Wollishofen",0,"Grundtarif",43.6,19.7,68.2
2015,21,"Wollishofen",1,"Verheiratetentarif",90.7,59.2,143.7
2015,21,"Wollishofen",2,"Einelternfamilientarif",47.5,29.5,73.6
2015,23,"Leimbach",0,"Grundtarif",38.6,18,60
2015,23,"Leimbach",1,"Verheiratetentarif",75.9,49.7,109.5
2015,23,"Leimbach",2,"Einelternfamilientarif",42.1,15.1,60.1
2015,24,"Enge",0,"Grundtarif",59,28.4,99.1
2015,24,"Enge",1,"Verheiratetentarif",127.3,73.5,213.3
2015,24,"Enge",2,"Einelternfamilientarif",66.45,37.45,114.85
2015,31,"Alt-Wiedikon",0,"Grundtarif",51.2,26.6,77.9
2015,31,"Alt-Wiedikon",1,"Verheiratetentarif",90,52.6,149.4
2015,31,"Alt-Wiedikon",2,"Einelternfamilientarif",57.3,30,93.9
2015,33,"Friesenberg",0,"Grundtarif",32.4,12.2,52.9
2015,33,"Friesenberg",1,"Verheiratetentarif",69.65,46.8,99
2015,33,"Friesenberg",2,"Einelternfamilientarif",41.2,22.1,59.9
2015,34,"Sihlfeld",0,"Grundtarif",42.8,21.5,65.7
2015,34,"Sihlfeld",1,"Verheiratetentarif",62.5,39.1,94.5
2015,34,"Sihlfeld",2,"Einelternfamilientarif",37.2,17.5,57.65
2015,41,"Werd",0,"Grundtarif",46.7,21.2,74
2015,41,"Werd",1,"Verheiratetentarif",70.2,33.25,126.95
2015,41,"Werd",2,"Einelternfamilientarif",46.5,18.6,82.6
2015,42,"Langstrasse",0,"Grundtarif",42.5,18,70
2015,42,"Langstrasse",1,"Verheiratetentarif",61.3,35.7,106.8
2015,42,"Langstrasse",2,"Einelternfamilientarif",40.45,20.2,69.9
2015,44,"Hard",0,"Grundtarif",33.9,16.4,55.2
2015,44,"Hard",1,"Verheiratetentarif",51.7,32.8,74.5
2015,44,"Hard",2,"Einelternfamilientarif",30.5,13.8,46.9
2015,51,"Gewerbeschule",0,"Grundtarif",42.8,19.9,68.4
2015,51,"Gewerbeschule",1,"Verheiratetentarif",65.55,41.5,102.05
2015,51,"Gewerbeschule",2,"Einelternfamilientarif",47.9,30.55,70.3
2015,52,"Escher Wyss",0,"Grundtarif",64.3,36.2,97
2015,52,"Escher Wyss",1,"Verheiratetentarif",118.9,78.05,189.25
2015,52,"Escher Wyss",2,"Einelternfamilientarif",65.5,34.75,107.35
2015,61,"Unterstrass",0,"Grundtarif",46.1,22,72.5
2015,61,"Unterstrass",1,"Verheiratetentarif",88.5,56.5,136.4
2015,61,"Unterstrass",2,"Einelternfamilientarif",50.9,32.5,77.5
2015,63,"Oberstrass",0,"Grundtarif",50,21.7,83.3
2015,63,"Oberstrass",1,"Verheiratetentarif",138.8,86.7,222.3
2015,63,"Oberstrass",2,"Einelternfamilientarif",71.9,44.3,112.4
2015,71,"Fluntern",0,"Grundtarif",56.35,17.5,99.6
2015,71,"Fluntern",1,"Verheiratetentarif",169,100.9,283.35
2015,71,"Fluntern",2,"Einelternfamilientarif",88.85,44.9,150.9
2015,72,"Hottingen",0,"Grundtarif",53.6,22.2,89.8
2015,72,"Hottingen",1,"Verheiratetentarif",143.1,89.2,242.3
2015,72,"Hottingen",2,"Einelternfamilientarif",80.2,51.2,125
2015,73,"Hirslanden",0,"Grundtarif",50.1,20.85,81.9
2015,73,"Hirslanden",1,"Verheiratetentarif",119,71.3,203
2015,73,"Hirslanden",2,"Einelternfamilientarif",60.75,37.2,99.4
2015,74,"Witikon",0,"Grundtarif",44.25,19.9,70.6
2015,74,"Witikon",1,"Verheiratetentarif",107.4,70.3,167.1
2015,74,"Witikon",2,"Einelternfamilientarif",57.6,32.5,86.5
2015,81,"Seefeld",0,"Grundtarif",61.6,30,102.6
2015,81,"Seefeld",1,"Verheiratetentarif",140.8,79.2,240.4
2015,81,"Seefeld",2,"Einelternfamilientarif",71.4,44.8,120.5
2015,82,"Mühlebach",0,"Grundtarif",55.3,24,92.4
2015,82,"Mühlebach",1,"Verheiratetentarif",127.75,80.5,210.5
2015,82,"Mühlebach",2,"Einelternfamilientarif",58.1,35.7,87.7
2015,83,"Weinegg",0,"Grundtarif",45.7,15.9,75
2015,83,"Weinegg",1,"Verheiratetentarif",113.6,71.6,185.4
2015,83,"Weinegg",2,"Einelternfamilientarif",56.1,35,109.1
2015,91,"Albisrieden",0,"Grundtarif",42,21.5,63.2
2015,91,"Albisrieden",1,"Verheiratetentarif",77.8,53,111.5
2015,91,"Albisrieden",2,"Einelternfamilientarif",45.2,28.1,72.9
2015,92,"Altstetten",0,"Grundtarif",41,20,61.1
2015,92,"Altstetten",1,"Verheiratetentarif",66.1,42.9,95.6
2015,92,"Altstetten",2,"Einelternfamilientarif",35.1,18,56.1
2015,101,"Höngg",0,"Grundtarif",47.9,23.3,72.3
2015,101,"Höngg",1,"Verheiratetentarif",95.3,63.8,143.3
2015,101,"Höngg",2,"Einelternfamilientarif",54.6,30.1,81.5
2015,102,"Wipkingen",0,"Grundtarif",45.7,22.6,68.7
2015,102,"Wipkingen",1,"Verheiratetentarif",79.5,51.6,124.4
2015,102,"Wipkingen",2,"Einelternfamilientarif",49.85,30,74.1
2015,111,"Affoltern",0,"Grundtarif",38.3,18,58.4
2015,111,"Affoltern",1,"Verheiratetentarif",71.7,47.4,100.75
2015,111,"Affoltern",2,"Einelternfamilientarif",35.8,17.2,55.6
2015,115,"Oerlikon",0,"Grundtarif",44.9,20.5,69.9
2015,115,"Oerlikon",1,"Verheiratetentarif",86.1,53.15,136.4
2015,115,"Oerlikon",2,"Einelternfamilientarif",48.3,22.4,81.6
2015,119,"Seebach",0,"Grundtarif",38.7,18,60
2015,119,"Seebach",1,"Verheiratetentarif",67.6,42.8,100.7
2015,119,"Seebach",2,"Einelternfamilientarif",35,15.7,56.85
2015,121,"Saatlen",0,"Grundtarif",32.2,13.4,51.5
2015,121,"Saatlen",1,"Verheiratetentarif",60.4,36.2,87.1
2015,121,"Saatlen",2,"Einelternfamilientarif",34.8,17.8,50
2015,122,"Schwamendingen-Mitte",0,"Grundtarif",34.4,17.4,52.6
2015,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",58.1,35.9,82.5
2015,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",28.4,10,45.3
2015,123,"Hirzenbach",0,"Grundtarif",30.7,12.6,48.5
2015,123,"Hirzenbach",1,"Verheiratetentarif",58,37.5,80.1
2015,123,"Hirzenbach",2,"Einelternfamilientarif",24.65,0,43.8
2016,11,"Rathaus",0,"Grundtarif",49.2,20,85.2
2016,11,"Rathaus",1,"Verheiratetentarif",126.35,77.6,197.3
2016,11,"Rathaus",2,"Einelternfamilientarif",60.2,30.4,98.4
2016,12,"Hochschulen",0,"Grundtarif",32.55,12.1,72.6
2016,12,"Hochschulen",1,"Verheiratetentarif",171,85.6,243.7
2016,12,"Hochschulen",2,"Einelternfamilientarif",,,
2016,13,"Lindenhof",0,"Grundtarif",53.3,20,100.1
2016,13,"Lindenhof",1,"Verheiratetentarif",108.35,59.75,188.8
2016,13,"Lindenhof",2,"Einelternfamilientarif",,,
2016,14,"City",0,"Grundtarif",26.1,1,70.3
2016,14,"City",1,"Verheiratetentarif",102.75,52.1,188
2016,14,"City",2,"Einelternfamilientarif",,,
2016,21,"Wollishofen",0,"Grundtarif",43,18.95,68.5
2016,21,"Wollishofen",1,"Verheiratetentarif",91.75,60.3,148.9
2016,21,"Wollishofen",2,"Einelternfamilientarif",49.9,28.4,77.1
2016,23,"Leimbach",0,"Grundtarif",36.65,16.3,58.95
2016,23,"Leimbach",1,"Verheiratetentarif",77.5,52,113.2
2016,23,"Leimbach",2,"Einelternfamilientarif",40.4,18.6,58.3
2016,24,"Enge",0,"Grundtarif",60.2,28.15,101.55
2016,24,"Enge",1,"Verheiratetentarif",130.3,75.9,219.1
2016,24,"Enge",2,"Einelternfamilientarif",65.35,36.45,109.85
2016,31,"Alt-Wiedikon",0,"Grundtarif",51.6,26.2,79.5
2016,31,"Alt-Wiedikon",1,"Verheiratetentarif",92.4,54.1,150.9
2016,31,"Alt-Wiedikon",2,"Einelternfamilientarif",58.5,34.2,92.8
2016,33,"Friesenberg",0,"Grundtarif",32.2,12.3,53
2016,33,"Friesenberg",1,"Verheiratetentarif",70.4,45.4,101.2
2016,33,"Friesenberg",2,"Einelternfamilientarif",40.2,24.4,59.5
2016,34,"Sihlfeld",0,"Grundtarif",43,20.8,66.7
2016,34,"Sihlfeld",1,"Verheiratetentarif",64.4,40,98.5
2016,34,"Sihlfeld",2,"Einelternfamilientarif",39.6,22.4,60
2016,41,"Werd",0,"Grundtarif",46.7,22.2,77.2
2016,41,"Werd",1,"Verheiratetentarif",72.9,36.2,136.8
2016,41,"Werd",2,"Einelternfamilientarif",51.1,25.55,87.8
2016,42,"Langstrasse",0,"Grundtarif",44.25,19.5,71.2
2016,42,"Langstrasse",1,"Verheiratetentarif",67.15,39.75,115.05
2016,42,"Langstrasse",2,"Einelternfamilientarif",47.2,22.7,82.5
2016,44,"Hard",0,"Grundtarif",34.2,16.3,55.6
2016,44,"Hard",1,"Verheiratetentarif",52.85,33.05,76.1
2016,44,"Hard",2,"Einelternfamilientarif",30.8,14.4,50.4
2016,51,"Gewerbeschule",0,"Grundtarif",43,19.5,68.5
2016,51,"Gewerbeschule",1,"Verheiratetentarif",68.5,41.4,107
2016,51,"Gewerbeschule",2,"Einelternfamilientarif",48.2,29.2,70.1
2016,52,"Escher Wyss",0,"Grundtarif",65.8,39,100
2016,52,"Escher Wyss",1,"Verheiratetentarif",129.15,83.25,198.95
2016,52,"Escher Wyss",2,"Einelternfamilientarif",71.5,40,108.3
2016,61,"Unterstrass",0,"Grundtarif",46.5,21.6,73.5
2016,61,"Unterstrass",1,"Verheiratetentarif",90.15,57.8,140.55
2016,61,"Unterstrass",2,"Einelternfamilientarif",52.5,32.2,80.6
2016,63,"Oberstrass",0,"Grundtarif",50.3,20.6,86
2016,63,"Oberstrass",1,"Verheiratetentarif",136.6,84.6,218.6
2016,63,"Oberstrass",2,"Einelternfamilientarif",71.1,40.7,120.4
2016,71,"Fluntern",0,"Grundtarif",56.1,18,97.3
2016,71,"Fluntern",1,"Verheiratetentarif",170.2,108.5,292.8
2016,71,"Fluntern",2,"Einelternfamilientarif",89.6,48.9,148.6
2016,72,"Hottingen",0,"Grundtarif",54.8,22.1,91.3
2016,72,"Hottingen",1,"Verheiratetentarif",145.55,90.95,236.95
2016,72,"Hottingen",2,"Einelternfamilientarif",83,52,130.1
2016,73,"Hirslanden",0,"Grundtarif",49.8,21.1,82
2016,73,"Hirslanden",1,"Verheiratetentarif",118.95,74,206.5
2016,73,"Hirslanden",2,"Einelternfamilientarif",65,40.5,107
2016,74,"Witikon",0,"Grundtarif",45.25,20,70.85
2016,74,"Witikon",1,"Verheiratetentarif",106.65,70.1,164.8
2016,74,"Witikon",2,"Einelternfamilientarif",60.7,38.8,92.1
2016,81,"Seefeld",0,"Grundtarif",63.2,29.6,104.2
2016,81,"Seefeld",1,"Verheiratetentarif",140,82.3,232.35
2016,81,"Seefeld",2,"Einelternfamilientarif",79.1,43.9,126.7
2016,82,"Mühlebach",0,"Grundtarif",55.2,24.8,95
2016,82,"Mühlebach",1,"Verheiratetentarif",128.9,80,213.4
2016,82,"Mühlebach",2,"Einelternfamilientarif",60.7,35.3,100
2016,83,"Weinegg",0,"Grundtarif",45.7,17.1,74.9
2016,83,"Weinegg",1,"Verheiratetentarif",114.6,72.4,196.6
2016,83,"Weinegg",2,"Einelternfamilientarif",57.4,40.1,109.5
2016,91,"Albisrieden",0,"Grundtarif",43.7,22.3,65
2016,91,"Albisrieden",1,"Verheiratetentarif",80.3,53.4,115.3
2016,91,"Albisrieden",2,"Einelternfamilientarif",48.5,28.8,73.5
2016,92,"Altstetten",0,"Grundtarif",40.6,20,61.2
2016,92,"Altstetten",1,"Verheiratetentarif",66.9,43.8,96.3
2016,92,"Altstetten",2,"Einelternfamilientarif",37.9,19.3,59.3
2016,101,"Höngg",0,"Grundtarif",48,22.9,72.6
2016,101,"Höngg",1,"Verheiratetentarif",95.4,64,141.7
2016,101,"Höngg",2,"Einelternfamilientarif",57.4,33.1,87.4
2016,102,"Wipkingen",0,"Grundtarif",46,22.4,69.7
2016,102,"Wipkingen",1,"Verheiratetentarif",82,52,128
2016,102,"Wipkingen",2,"Einelternfamilientarif",51.7,29.9,73.7
2016,111,"Affoltern",0,"Grundtarif",37.7,17.3,58.7
2016,111,"Affoltern",1,"Verheiratetentarif",72,46.5,100.4
2016,111,"Affoltern",2,"Einelternfamilientarif",39.15,20,60.3
2016,115,"Oerlikon",0,"Grundtarif",45.8,21,70.5
2016,115,"Oerlikon",1,"Verheiratetentarif",88,53.9,136.3
2016,115,"Oerlikon",2,"Einelternfamilientarif",52.3,25.9,80.6
2016,119,"Seebach",0,"Grundtarif",38.75,17.9,60.3
2016,119,"Seebach",1,"Verheiratetentarif",69.75,42.9,101.8
2016,119,"Seebach",2,"Einelternfamilientarif",36.3,16.7,56.6
2016,121,"Saatlen",0,"Grundtarif",32.5,14,51.8
2016,121,"Saatlen",1,"Verheiratetentarif",61.4,37.8,88.7
2016,121,"Saatlen",2,"Einelternfamilientarif",35.3,15.7,51.7
2016,122,"Schwamendingen-Mitte",0,"Grundtarif",34.1,17.2,52.2
2016,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",58.55,36.1,83.75
2016,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",30,12.7,49.4
2016,123,"Hirzenbach",0,"Grundtarif",30.2,11.7,49.3
2016,123,"Hirzenbach",1,"Verheiratetentarif",58.3,37.8,82.6
2016,123,"Hirzenbach",2,"Einelternfamilientarif",28.5,4.6,48.5
2017,11,"Rathaus",0,"Grundtarif",49.3,20.05,83.95
2017,11,"Rathaus",1,"Verheiratetentarif",131.5,82.4,215.8
2017,11,"Rathaus",2,"Einelternfamilientarif",62.75,39.15,105.15
2017,12,"Hochschulen",0,"Grundtarif",37.3,12,77
2017,12,"Hochschulen",1,"Verheiratetentarif",144.35,70.9,219.6
2017,12,"Hochschulen",2,"Einelternfamilientarif",,,
2017,13,"Lindenhof",0,"Grundtarif",50,17.1,94.1
2017,13,"Lindenhof",1,"Verheiratetentarif",99.2,57.6,183.3
2017,13,"Lindenhof",2,"Einelternfamilientarif",,,
2017,14,"City",0,"Grundtarif",30,3.4,73.2
2017,14,"City",1,"Verheiratetentarif",106.2,55.2,200.8
2017,14,"City",2,"Einelternfamilientarif",,,
2017,21,"Wollishofen",0,"Grundtarif",43,19.1,68.7
2017,21,"Wollishofen",1,"Verheiratetentarif",94,60.2,150.4
2017,21,"Wollishofen",2,"Einelternfamilientarif",48.35,28.7,77.3
2017,23,"Leimbach",0,"Grundtarif",35.6,15.4,58
2017,23,"Leimbach",1,"Verheiratetentarif",77.6,48.6,114
2017,23,"Leimbach",2,"Einelternfamilientarif",42.2,18.5,65.2
2017,24,"Enge",0,"Grundtarif",60.7,27.9,102.3
2017,24,"Enge",1,"Verheiratetentarif",137.1,80.3,222.85
2017,24,"Enge",2,"Einelternfamilientarif",68.2,34.8,121.65
2017,31,"Alt-Wiedikon",0,"Grundtarif",51.1,26,78.9
2017,31,"Alt-Wiedikon",1,"Verheiratetentarif",94.8,54.4,153.5
2017,31,"Alt-Wiedikon",2,"Einelternfamilientarif",57.55,33.2,95.35
2017,33,"Friesenberg",0,"Grundtarif",32.3,10.8,53
2017,33,"Friesenberg",1,"Verheiratetentarif",71,47.1,103.8
2017,33,"Friesenberg",2,"Einelternfamilientarif",41.4,26.7,62
2017,34,"Sihlfeld",0,"Grundtarif",44.4,20.5,67.6
2017,34,"Sihlfeld",1,"Verheiratetentarif",67,40.4,104
2017,34,"Sihlfeld",2,"Einelternfamilientarif",39.3,22.2,59.8
2017,41,"Werd",0,"Grundtarif",48.15,22.9,75.9
2017,41,"Werd",1,"Verheiratetentarif",75.3,37.1,141.4
2017,41,"Werd",2,"Einelternfamilientarif",50.5,31.5,83.7
2017,42,"Langstrasse",0,"Grundtarif",44.25,18.8,71.5
2017,42,"Langstrasse",1,"Verheiratetentarif",72,42.9,124.5
2017,42,"Langstrasse",2,"Einelternfamilientarif",48.9,24.7,80.6
2017,44,"Hard",0,"Grundtarif",35.2,15.9,56.1
2017,44,"Hard",1,"Verheiratetentarif",53.9,33.8,78.4
2017,44,"Hard",2,"Einelternfamilientarif",31.4,15,49.3
2017,51,"Gewerbeschule",0,"Grundtarif",41.7,19,68.8
2017,51,"Gewerbeschule",1,"Verheiratetentarif",68.4,42.6,106.4
2017,51,"Gewerbeschule",2,"Einelternfamilientarif",45.1,25,68.4
2017,52,"Escher Wyss",0,"Grundtarif",66.3,38.6,101.1
2017,52,"Escher Wyss",1,"Verheiratetentarif",143.05,92.8,211.8
2017,52,"Escher Wyss",2,"Einelternfamilientarif",68.8,38.3,113.3
2017,61,"Unterstrass",0,"Grundtarif",46.2,20.9,73.4
2017,61,"Unterstrass",1,"Verheiratetentarif",91,58.9,142.7
2017,61,"Unterstrass",2,"Einelternfamilientarif",52.4,33.1,77
2017,63,"Oberstrass",0,"Grundtarif",49.3,19.5,83.65
2017,63,"Oberstrass",1,"Verheiratetentarif",141.85,84.8,221
2017,63,"Oberstrass",2,"Einelternfamilientarif",69.7,44.6,117.2
2017,71,"Fluntern",0,"Grundtarif",55.7,17.5,99.3
2017,71,"Fluntern",1,"Verheiratetentarif",171.5,106.7,285.3
2017,71,"Fluntern",2,"Einelternfamilientarif",98.1,55.2,151.9
2017,72,"Hottingen",0,"Grundtarif",55.3,22.1,92
2017,72,"Hottingen",1,"Verheiratetentarif",150.2,92.6,242.6
2017,72,"Hottingen",2,"Einelternfamilientarif",83.4,52.3,133.5
2017,73,"Hirslanden",0,"Grundtarif",48.7,20,82.1
2017,73,"Hirslanden",1,"Verheiratetentarif",121.2,78.45,208.9
2017,73,"Hirslanden",2,"Einelternfamilientarif",60.8,38.3,96.6
2017,74,"Witikon",0,"Grundtarif",45.1,20,72.5
2017,74,"Witikon",1,"Verheiratetentarif",108.95,70,169.7
2017,74,"Witikon",2,"Einelternfamilientarif",59.4,38.5,86.9
2017,81,"Seefeld",0,"Grundtarif",63.3,30.4,103
2017,81,"Seefeld",1,"Verheiratetentarif",144.25,86.2,243.3
2017,81,"Seefeld",2,"Einelternfamilientarif",75.2,46.95,128.55
2017,82,"Mühlebach",0,"Grundtarif",56.1,24.4,96.2
2017,82,"Mühlebach",1,"Verheiratetentarif",131.7,83.6,218.3
2017,82,"Mühlebach",2,"Einelternfamilientarif",59.9,34.9,102.7
2017,83,"Weinegg",0,"Grundtarif",46.9,15.7,76.8
2017,83,"Weinegg",1,"Verheiratetentarif",114.9,73.8,197
2017,83,"Weinegg",2,"Einelternfamilientarif",64.2,38,114.6
2017,91,"Albisrieden",0,"Grundtarif",44.2,22.1,65.6
2017,91,"Albisrieden",1,"Verheiratetentarif",80.7,53.1,116.8
2017,91,"Albisrieden",2,"Einelternfamilientarif",51.75,29.5,75.9
2017,92,"Altstetten",0,"Grundtarif",41.5,19.6,62.7
2017,92,"Altstetten",1,"Verheiratetentarif",67.8,43.95,98.45
2017,92,"Altstetten",2,"Einelternfamilientarif",38.6,20,60.35
2017,101,"Höngg",0,"Grundtarif",47.4,22.3,72.4
2017,101,"Höngg",1,"Verheiratetentarif",96.1,64.9,144.8
2017,101,"Höngg",2,"Einelternfamilientarif",54.55,34.95,86
2017,102,"Wipkingen",0,"Grundtarif",46.1,22.3,69.5
2017,102,"Wipkingen",1,"Verheiratetentarif",86.8,55.5,132.5
2017,102,"Wipkingen",2,"Einelternfamilientarif",53.5,31.9,77.2
2017,111,"Affoltern",0,"Grundtarif",38.8,18,58.6
2017,111,"Affoltern",1,"Verheiratetentarif",71.5,46.8,99.5
2017,111,"Affoltern",2,"Einelternfamilientarif",39.9,20,61.2
2017,115,"Oerlikon",0,"Grundtarif",46,20.7,70.2
2017,115,"Oerlikon",1,"Verheiratetentarif",89.8,55,138.8
2017,115,"Oerlikon",2,"Einelternfamilientarif",50.9,26.4,83.4
2017,119,"Seebach",0,"Grundtarif",38.9,17.7,60.8
2017,119,"Seebach",1,"Verheiratetentarif",70.6,44,103.8
2017,119,"Seebach",2,"Einelternfamilientarif",36.8,14.8,56.4
2017,121,"Saatlen",0,"Grundtarif",32.45,13.2,52.3
2017,121,"Saatlen",1,"Verheiratetentarif",61.8,38.3,88.85
2017,121,"Saatlen",2,"Einelternfamilientarif",37.9,19.5,54.5
2017,122,"Schwamendingen-Mitte",0,"Grundtarif",35,17.5,52.5
